,Id numeric,Id text,Sample name,Sampled date,Sampling start,Sampling end,Testname,Component name,Wnsident,Result text,Units,Result status,Dig rap,Pdf rap,Order number
    889327System.Drawing.Bitmap,889327,22-125446,NL14_20094,8/9/2022 12:39,,,"OW Filtratie 0.45 µm, Klein","Filtratie 0.45 µm, klein filter",,1,,Authorised,110081_Monitoring_202208101951.csv,R2208100174,OMS22-906
    889328System.Drawing.Bitmap,889328,22-125447,NL14_20094,8/5/2022 9:21,,,OW Nutriënten,Cl nf,[] [CONCTTE] [Cl] [mg/l] [nf] [OW],103,mg/l,Authorised,110081_Monitoring_202208091951.csv,R2208090343,OMS22-906
    889328System.Drawing.Bitmap,889328,22-125447,NL14_20094,8/5/2022 9:21,,,OW Bemonsteringsdiepte,Bemonsteringsdiepte,[] [MONSDTE] [] [m] [NVT] [OW],0.3,m,Authorised,110081_Monitoring_202208091951.csv,R2208090343,OMS22-906
    889328System.Drawing.Bitmap,889328,22-125447,NL14_20094,8/5/2022 9:21,,,OW EGV en temperatuur,Geleidendheid,[] [GELDHD] [] [uS/cm] [25oC] [OW],710,uS/cm,Authorised,110081_Monitoring_202208091951.csv,R2208090343,OMS22-906
    889328System.Drawing.Bitmap,889328,22-125447,NL14_20094,8/5/2022 9:21,,,OW EGV en temperatuur,Temperatuur EGV,[] [T] [] [oC] [NVT] [OW],22.7,oC,Authorised,110081_Monitoring_202208091951.csv,R2208090343,OMS22-906
    889328System.Drawing.Bitmap,889328,22-125447,NL14_20094,8/5/2022 9:21,,,OW Steekbemonstering tbv fysisch-chemisch onderzoek,Steekbemonstering tbv fysisch-chemisch onderzoek,,1,,Authorised,110081_Monitoring_202208091951.csv,R2208090343,OMS22-906
    889328System.Drawing.Bitmap,889328,22-125447,NL14_20094,8/5/2022 9:21,,,OW Locatiebezoek in route,Locatiebezoek in route,,1,,Authorised,110081_Monitoring_202208091951.csv,R2208090343,OMS22-906
    889328System.Drawing.Bitmap,889328,22-125447,NL14_20094,8/5/2022 9:21,,,OW Administratie per monster,Administratiekosten,,1,,Authorised,110081_Monitoring_202208091951.csv,R2208090343,OMS22-906
    889328System.Drawing.Bitmap,889328,22-125447,NL14_20094,8/5/2022 9:21,,,"OW Filtratie 0.45 µm, Klein","Filtratie 0.45 µm, klein filter",,1,,Authorised,110081_Monitoring_202208091951.csv,R2208090343,OMS22-906
    889329System.Drawing.Bitmap,889329,22-125448,NL14_20094,8/2/2022 9:24,,,OW Nutriënten,Cl nf,[] [CONCTTE] [Cl] [mg/l] [nf] [OW],97.3,mg/l,Authorised,110081_Monitoring_202208031951.csv,R2208030182,OMS22-906
    889329System.Drawing.Bitmap,889329,22-125448,NL14_20094,8/2/2022 9:24,,,OW Bemonsteringsdiepte,Bemonsteringsdiepte,[] [MONSDTE] [] [m] [NVT] [OW],0.3,m,Authorised,110081_Monitoring_202208031951.csv,R2208030182,OMS22-906
    889329System.Drawing.Bitmap,889329,22-125448,NL14_20094,8/2/2022 9:24,,,OW EGV en temperatuur,Geleidendheid,[] [GELDHD] [] [uS/cm] [25oC] [OW],720,uS/cm,Authorised,110081_Monitoring_202208031951.csv,R2208030182,OMS22-906
    889329System.Drawing.Bitmap,889329,22-125448,NL14_20094,8/2/2022 9:24,,,OW EGV en temperatuur,Temperatuur EGV,[] [T] [] [oC] [NVT] [OW],20.4,oC,Authorised,110081_Monitoring_202208031951.csv,R2208030182,OMS22-906
    889329System.Drawing.Bitmap,889329,22-125448,NL14_20094,8/2/2022 9:24,,,OW Steekbemonstering tbv fysisch-chemisch onderzoek,Steekbemonstering tbv fysisch-chemisch onderzoek,,1,,Authorised,110081_Monitoring_202208031951.csv,R2208030182,OMS22-906
    889329System.Drawing.Bitmap,889329,22-125448,NL14_20094,8/2/2022 9:24,,,OW Locatiebezoek in route,Locatiebezoek in route,,1,,Authorised,110081_Monitoring_202208031951.csv,R2208030182,OMS22-906
    889329System.Drawing.Bitmap,889329,22-125448,NL14_20094,8/2/2022 9:24,,,OW Administratie per monster,Administratiekosten,,1,,Authorised,110081_Monitoring_202208031951.csv,R2208030182,OMS22-906
    889329System.Drawing.Bitmap,889329,22-125448,NL14_20094,8/2/2022 9:24,,,"OW Filtratie 0.45 µm, Klein","Filtratie 0.45 µm, klein filter",,1,,Authorised,110081_Monitoring_202208031951.csv,R2208030182,OMS22-906
    889330System.Drawing.Bitmap,889330,22-125449,NL14_20094,7/29/2022 10:13,,,OW Nutriënten,Cl nf,[] [CONCTTE] [Cl] [mg/l] [nf] [OW],95.5,mg/l,Authorised,110081_Monitoring_202208011951.csv,R2208010233,OMS22-906
    889330System.Drawing.Bitmap,889330,22-125449,NL14_20094,7/29/2022 10:13,,,OW Bemonsteringsdiepte,Bemonsteringsdiepte,[] [MONSDTE] [] [m] [NVT] [OW],0.3,m,Authorised,110081_Monitoring_202208011951.csv,R2208010233,OMS22-906
    889330System.Drawing.Bitmap,889330,22-125449,NL14_20094,7/29/2022 10:13,,,OW EGV en temperatuur,Geleidendheid,[] [GELDHD] [] [uS/cm] [25oC] [OW],700,uS/cm,Authorised,110081_Monitoring_202208011951.csv,R2208010233,OMS22-906
    889330System.Drawing.Bitmap,889330,22-125449,NL14_20094,7/29/2022 10:13,,,OW EGV en temperatuur,Temperatuur EGV,[] [T] [] [oC] [NVT] [OW],21.5,oC,Authorised,110081_Monitoring_202208011951.csv,R2208010233,OMS22-906
    889330System.Drawing.Bitmap,889330,22-125449,NL14_20094,7/29/2022 10:13,,,OW Steekbemonstering tbv fysisch-chemisch onderzoek,Steekbemonstering tbv fysisch-chemisch onderzoek,,1,,Authorised,110081_Monitoring_202208011951.csv,R2208010233,OMS22-906
    889330System.Drawing.Bitmap,889330,22-125449,NL14_20094,7/29/2022 10:13,,,OW Locatiebezoek in route,Locatiebezoek in route,,1,,Authorised,110081_Monitoring_202208011951.csv,R2208010233,OMS22-906
    889330System.Drawing.Bitmap,889330,22-125449,NL14_20094,7/29/2022 10:13,,,OW Administratie per monster,Administratiekosten,,1,,Authorised,110081_Monitoring_202208011951.csv,R2208010233,OMS22-906
    889330System.Drawing.Bitmap,889330,22-125449,NL14_20094,7/29/2022 10:13,,,"OW Filtratie 0.45 µm, Klein","Filtratie 0.45 µm, klein filter",,1,,Authorised,110081_Monitoring_202208011951.csv,R2208010233,OMS22-906
    889331System.Drawing.Bitmap,889331,22-125450,NL14_20094,7/26/2022 9:26,,,OW Nutriënten,Cl nf,[] [CONCTTE] [Cl] [mg/l] [nf] [OW],89.4,mg/l,Authorised,110081_Monitoring_202207281951.csv,R2207280124,OMS22-906
    889331System.Drawing.Bitmap,889331,22-125450,NL14_20094,7/26/2022 9:26,,,OW Bemonsteringsdiepte,Bemonsteringsdiepte,[] [MONSDTE] [] [m] [NVT] [OW],0.3,m,Authorised,110081_Monitoring_202207281951.csv,R2207280124,OMS22-906
    889331System.Drawing.Bitmap,889331,22-125450,NL14_20094,7/26/2022 9:26,,,OW EGV en temperatuur,Geleidendheid,[] [GELDHD] [] [uS/cm] [25oC] [OW],680,uS/cm,Authorised,110081_Monitoring_202207281951.csv,R2207280124,OMS22-906
    889331System.Drawing.Bitmap,889331,22-125450,NL14_20094,7/26/2022 9:26,,,OW EGV en temperatuur,Temperatuur EGV,[] [T] [] [oC] [NVT] [OW],22.9,oC,Authorised,110081_Monitoring_202207281951.csv,R2207280124,OMS22-906
    889331System.Drawing.Bitmap,889331,22-125450,NL14_20094,7/26/2022 9:26,,,OW Steekbemonstering tbv fysisch-chemisch onderzoek,Steekbemonstering tbv fysisch-chemisch onderzoek,,1,,Authorised,110081_Monitoring_202207281951.csv,R2207280124,OMS22-906
    889331System.Drawing.Bitmap,889331,22-125450,NL14_20094,7/26/2022 9:26,,,OW Locatiebezoek in route,Locatiebezoek in route,,1,,Authorised,110081_Monitoring_202207281951.csv,R2207280124,OMS22-906
    889331System.Drawing.Bitmap,889331,22-125450,NL14_20094,7/26/2022 9:26,,,OW Administratie per monster,Administratiekosten,,1,,Authorised,110081_Monitoring_202207281951.csv,R2207280124,OMS22-906
    889331System.Drawing.Bitmap,889331,22-125450,NL14_20094,7/26/2022 9:26,,,"OW Filtratie 0.45 µm, Klein","Filtratie 0.45 µm, klein filter",,1,,Authorised,110081_Monitoring_202207281951.csv,R2207280124,OMS22-906
